Iced NACA 23012 — NACA23012_glaze_XFOIL.dat
  0.95687100  -0.00620191
  0.96202000  -0.00562808
  0.96685500  -0.00508542
  0.97137200  -0.00457497
  0.97556900  -0.00409766
  0.97944100  -0.00365447
  0.98298700  -0.00324646
  0.98620300  -0.00287459
  0.98908700  -0.00253971
  0.99163700  -0.00224247
  0.99385100  -0.00198353
  0.99572700  -0.00176346
  0.99726300  -0.00158274
  0.99846000  -0.00144177
  0.99931500  -0.00134086
  0.99982900  -0.00128023
